"Sınıf","Tweet"
"haber","Sanatçı konserlerine para var başıboş saldırgan köpeklerin insanları parçalamasına mama parası var heykel e para sanat sepet için para var herşeye para var yangın söndürmek için itfaiye tankerlerine de halktan tankeri olan gelsin zora düşünce Halk gelsin para başlakarına gitsin."
"haber","Yokmu yardım edecek sokak köpeği falan? Onlara festival yapacağınıza itfaiyeye yatırım yapsaydınız? Ya da oturup evinizde köpek baksaydınız.. bir belediyenin önceliği o belediue sınırlarındaki vatandaşları olmalıydı ve orman yangınında 3 vatandaş kaybedildi.."
"haber","Dün gece 2.30’da Şahan Gökbakar paylaşmış. Marmaris’te bir otelde gündüz garsonluk yapan Adıyamanlı delikanlı gece yangın söndürme çalışmalarında gönüllü olmuş, elleri hep yanmış. Yangını durdurmuşlar. Bu delikanlının şahsında tüm gönüllülere minnettarım."
"haber","Ot yangını paniğe neden oldu; İki araç son anda yanmaktan kurtarıldı! https://yenigungazete.com/asayis/ot-yangini-panige-neden-oldu-iki-arac-son-anda-yanmaktan-kurtarildi/ #aksaraysondakika #aksarayyangin #yangin #korkudoluanlar #Asayiş #Gündem"
"haber","İzmir’deki yangın uçuş trafiğini de etkiledi https://gokhanartan.com/havacilik/izmirdeki-yangin-ucus-trafigini-de-etkiledi/ #izmir #adnanmenderes #ceşme #yangin #izmirairport #adnanmendereshavalimani"
"haber","Çanakkale’nin birçok yerinde kuvvetli rüzgar nedeniyle yangın yeniden başladı. "
"haber","#Çanakkale'de bir yangın daha Ecabat'a bağlı KüçükAnafarta köyü yakınları yanıyor."
"haber","Çanakkale'de yangın tüm müdahalelere rağmen devam ediyor."
"haber","Yangın her yerde...!"
"haber","Çanakkale'deki orman yangını büyüyor.  Yangın şehir merkezine çok yaklaşmış durumda "
"haber","Milas'ta Kavaklıdere mevkiinde yangının tekrardan başladığı ve büyüdüğü belirtiliyor"
"haber","MilasYanıyor Gürceğiz alevler içinde."
"haber","GÜLCEĞİZ ALEVLERE YENİK DÜŞTÜ"
"haber","11. Gün!!!! Sayı ile 11, yazı ile onbir!!! Köyceğiz yanıyor!!!"
"haber","MUĞLA HALA YANIYOR"
"haber","Mugla Mentese merkeze yakin uc koldan gelen cok buyuk yangin var. Koycegiz'de de yangin cok buyudu."
"haber","Yangın Milas'taki termik santrale sıçradı."
"haber","Milas Elektrik Santrali yangın altında"
"haber","Milas da elektrik kesintileri başladı. #MilasYanıyor"
"haber","Bitsin artık bu yangın. Bir mahalle daha yandı. Gürceğiz Mahallesi"
"haber","Milas ve Köyceğiz’de orman yangınları maalesef devam ediyor"
"haber","Kavaklıdere'de tekrar yanıyoruz"
"haber","Milas Akçakaya köyü, yangın evlere sıçradı"
"haber","Bayır mahallemizdeyiz. Alevler köye yaklaşıyor. Ne yazık ki karşıda Gürceğiz alevler içinde"
"haber","Manavgat’ta yangının ilk çıktığı yere yakın , yine yangın çıkmış lütfen bu sefer büyümeden müdahale lütfen"
"haber","Bucak #Melli ve #Karaseki’de çıkan yangın devam ediyor."
"haber","Manavgat'ta başlayan yangının Kızıldağ mevkiinde devam ettiği görüntülendi."
"haber","Manvgat sarılar yine yangın başladı"
"haber","Antalya'da orman yangını teknelere sıçradı!"
"haber","Antalya’nın Kemer ilçesinde çıkan orman yangını geniş alana yayıldı! Yerleşim yerleri boşaltıldı. 12 saattir devam eden yangına müdahale devam ediyor."
"haber","Antalya,Kemer ‘de orman yangını başladı… #kemeryanıyor #yangın #Antalya"
"haber","Antalya'nın Aksu ve Demre ilçelerinde orman yangını başladı."
"haber","Son Dakika: Antalya'nın Alanya ilçesinde orman yangını çıktı."
"haber","Yangının çıkış nedeni belli oldu! 2 kişi gözaltında https://ilerigazetem.com/yanginin-cikis-nedeni-belli-oldu-2-kisi-gozaltinda/102763/ #Marmaris #turteknesi #yangın"
"haber","Marmaris’teki tekne yangının nedeni belli oldu: Makine dairesinden çıkmış Muğla'nın Marmaris ilçesinde, 'Eagles' isimli tur teknesinde çıkan yangın sonucu 110 kişi tahliye edildi, 3'ü ağır olmak üzere 4 kişi yaralandı. İŞTE AYRINTILAR; LİNKİ TIKLAYIN.... https://demokratgundem.com/marmaristeki-tekne-yanginin-nedeni-belli-oldu-makine-dairesinden-cikmis/ #muğla #marmaris #yangın"
"haber","Marmaris'te 96 yolcu bulunan gezi teknesi yandı, 3'ü ağır 17 kişi yaralandı: Marmaris Keçi Adası açıklarında bir gezi teknesinde yangın çıktı. Olayda 3'ü ağır 17 kişi yaralandı. Denizcilik Genel Müdürlüğü yolcuların ve 6 kişilik mürettebatın tahliyesinin… https://krttv.com.tr/gundem/marmariste-96-yolcu-bulunan-gezi-teknesi-yandi-3u-agir-17-kisi-yaralandi-212345?utm_source=dlvr.it&utm_medium=twitter"
"haber","DENİZDE CAN PAZARI Muğla Marmaris ile Yunanistan açıklarında ahşap bir gezi teknesinde yangın çıktı. Yangın sonucu teknede bulunan bazı kişilerin yaralandığı öğrenildi."
"haber","Muğla'nın Marmaris ilçesinde, tur teknesinde yangın çıktı. 39 kişinin tahliye edildiği yangında, yaralanan 4 kişi hastaneye sevk edildi. Alevler, bölgeye ulaşan ekipler tarafından söndürüldü"
"haber","Akçaabat - Trabzon yolu söğütlü mevkiinde alev alan araç,akaryakıt istasyonu çalışanları sayesinde küle dönmedi #14Temmuz #Trabzon #Akçaabat #yangın"
"haber","Ümraniye'de korkutan yangın: İstanbul'da Ümraniye Belediyesi'ne ait Trabzon Park Millet Bahçesi'nde bulunan çardakta çıkan yangın, itfaiye ekiplerince ormanlık alana sıçramadan söndürüldü http://dlvr.it/T9X0sM #Türkçe #SonDakika #Gündem"
"haber","Trabzon Büyükşehir Belediyesi İtfaiye Daire Başkanlığı tarafından görevlendirilen eğitimcilerin katılımı ile hastanemizde Yangın Eğitimi verilmiştir. https://facebook.com/share/p/wJUew8VkNTuW7cqw/?mibextid=oFDknk"
"haber","Antalya'nın Aksu ilçesinde çıkan yangın kontrol altına alındı Yangında seralar ve zeytin ağaçları zarar gördü."
"haber","Önce aksu şimdi de Serik! Çıkan yangın ormana ve seralara zarar verdi >>>> https://mygazete.com/serikte-otlukta-yangin-ormana-ve-seralara-zarar-verdi"
"haber","Hatay İskenderun'da deniz yükseldi, caddelerde sel meydana geldi"
"haber","Ezine deresinin sağ taraf yol dere üstünde sol taraf ise sadece yığma taş duvar ve yol dere yatağı altında Dikkat ederseniz ağaçlar köprüyü tıkıyor ve sel altından geçemeyip duvarları yıkıyor Öngörü şart #Bozkurt #BozkurtSelAltında #Kastamonu"
"haber","Bozkurt/Kastamonu vadinin yamaçlarına...ağaçlar arasına yeniden yapılacak evlerine taşınmalı...sel yatağı, eski bozkurt asli görevi olan su yatağına uygun mesire, dinlenme, pazar yeri olmalı #bozkurtyokoluyor #kastamonubozkurt @RTErdogan @tcbestepe @csbgovtr @murat_kurum"
"haber","Sel felaketinin merkezi Bozkurt oldu. Daha önce de taşan ve defalarca sele neden olan Ezine Çayı’nın bölgede ciddi bir risk oluşturacağı düşünülmedi.Risk analizi ve afetlere karşı hazırlık çok önemli. #sel #AfetDeğilCinayet #BozkurtSelAltında #afetyönetimi #afetlerlemücadele"
"haber","Izmir, istanbul, ankara yi unutmussun? Yazdigin yerlerdeki gercek sel felaketi ama istanbul izmir ankara altyapisizlikdan. Boyle taraf tutarsaniz suc ona buna atilir su camur at izi kalsini birakip gerceklere donseniz insangibi olsaniz ne olur"
"haber","Batman'da yaşanan sel felaketinin şoku atlatılmaya çalışıyor. Sel felaketi yaşayan insanlar o anı anlattı … Tamamı YouTube’de"
"haber","Geçmiş Olsun Batman. Dün gece aşırı yağan yağmurun etkisiyle birçok mahalle sel altında kaldı.Anne ve 3 Çocuğu vefat etti.Yaralılar ve maddi kayıplar çoktur. Peygamber Sevdalıları olarak derin üzüntü içerisindeyiz.Vefat edenlere Allah'tan rahmet,yaralılara acil şifalar diliyoruz."
"haber","Batman’da meydana gelen sel felaketinde hayatını kaybeden halkımıza baş sağlığı, yaralılarımıza acil şifalar diliyoruz"
"haber","Memleketim Batman'da meydana gelen sel nedeniyle birçok aile mağdur oldu. Yaşanan felaket sebebiyle maalesef bir Nine ve üç torunu yaşamını yitirdi. Birçok ev sular altında kaldı."
"haber","Adıyaman’da sel sularından dolayı göle dönen yolda su içerisinde çırpınan bir serçe, habere giden İHA muhabiri tarafından kurtarıldı."
"haber","Batman’da yaşayan yoğun sel felaketinden zarar gören bütün Batman halkına geçmiş olsun dileklerimizi iletiyoruz. #Batman"
"haber","Hürriyet Mahallesindeki Sel Felaketinde Kurtarma Çalışmaları Hız Kesmiyor Batman'ın Hürriyet Mahallesi'nde sel felaketi sonrasında, kurtarma ekipleri yoğun çaba harcayarak çalışmalarını sürdürüyor.Batman'ın Nabzı olarak bizler,saha da yaşanan gelişmeleri aktarmaya devam edeceğiz."
"haber","Milyar yılda bir karşılaşılan sel felaketi izmire denk geldi, demekki kader planında buda varmış tüm izmir halkına geçmiş olsun"
"haber","Batman'da sağanak yağmur sonrası sel kalktı."
"haber","Erzurum Pasinler'de sel felaketi: Ev ve ahırlar yıkıldı, araçlar zarar gördü"
"haber","#Şırnak sağanak yağış ve sise teslim oldu. #Sel suları ağaçları kökünde söktü!"
"haber","Sonbaharda dökülen süslü yaprakların bir sel ardından nasıl kötü etkiler bıraktığını da gördük. Geçmiş olsun #Batman"
"haber","Batman petrolkent mahallesinde, sel felaketinin ardından bir evde bacadan içeriye su giriş anı bu şekilde görüntülendi."
"haber","Meteoroloji sel ve taşkın olabilir diye uyarıyor. Peki belediye olarak geçen sel felaketinden ders çıkarıldı mı ? Dere yatağı temizlendi mi ? Yıkılan dere istinat duvarları onarıldı mı ? Mazgallar ve giderler temizlendi mi ? Aynı felaketi tekrar yaşamak istemiyoruz"
"haber","Allah'ım sen bize Yardım et Yağmur Durmuyor Çoğu Zemin Katını Su bastı Dereler Taşmak Üzere #Batman #Sel"
"haber","İzmir’i sel götürdü, Tunç Soyer’i de yel götürsün. Amin"
"haber","Vekilimiz Sayın Serkan Ramanlı ve Teşkilat üyelerimizle birlikte gün boyu sel felaketinden etkilenen halkımızın yanında olup, destek olmaya çalıştık. Bize aktarılan talep ve şikayetleri Sayın Valimize aktardık takipçisi olacağız inşaallah. Rabbim beterinden korusun."
"haber","Bir çok ev ve iş yerinin sular altında kaldığı Batman'da sel nedeniyle yaşanan can kayıplarından gerekli önlemleri almayan yöneticiler sorumludur. Hayatını kaybedenlerin yakınlarına başsağlığı diliyor, #Batman halkına geçmiş olsun dileklerimizi iletiyoruz"
"haber","Batman’da kayıp çocukları arama kurtarma çalışmaları devam ediyor. #batman #sel #yarın"
"haber","Ali Yerlikaya: “(Sağanak ve Fırtınada 9 Can Kaybı) Fırtına, sel ve aşırı yağışlardan dolayı 9 vatandaşımızın vefat ettiğini üzülerek ifade etmek istiyorum.”"
"haber","Son dakika Batman'da yaşanan sel felaketinde 3 vatandaşımız hayatını kaybetti. 2 çocuk kayıp aranıyor."
"haber","BATMAN’I SEL VURDU! • Bölgeyi etkisi altına alan yağış, Batman’da sel’e neden oldu. Kentin birçok merkezi ve kenar mahallesi sel suları altında kaldı... #Batman"
"haber","#Diyarbakır'da ve bölgede aşırı yağışın yol açtığı #sel felaketi sonucunda #Batman'da 4 yurttaşımız, #Hani'de 1 yurttaşımız yaşamını yitirdi. Yaşamını yitiren yurttaşlarımıza rahmet, yakınlarına başsağlığı diliyorum. Aynı zamanda tarım arazileri ve hayvanları zarar gören çiftçilerimize de geçmiş olsun dileklerimi iletiyorum."
"haber","Batman'da yoğun yağışlar sebebiyle meydana gelen sel ve su baskınlarının ardından vatandaşlarımızın yanındayız. Ekiplerimiz, bölgede konuşlanan ikram araçlarımızdan vatandaşlarımıza içecek ve beslenme desteği sağlıyor. #Batman"
"haber","Batman ve Siirt illerimizde yaşanan sel felaketinde yaralanan vatandaşlarımıza allahtan şifa diliyorum. Hayatını kaybeden vatandaşlarımıza Allah’tan rahmet yakınlarına baş sağlığı diliyorum."
"haber","Bir kaç saatlik yoğun yağışın neden olduğu felaketin boyutu gün ışımasıyla daha da belirginleşti. Şu ana kadar 4 kişinin hayatını kaybettiği sel baskınlarında yüzlerce ev ve işyeri büyük zarar gördü"
"haber","Şiddetli fırtına ve sel Zonguldak'ta etkili oldu. Fırtına nedeniyle okullar kapatıldı. Panama bayraklı kargo gemisi ikiye bölünmüştü ve hâlen en az 12 mürettebat kayıp."
"haber","Burayi sel aldı kıyamet kopuyor dışarda, camlara dolu vuruyor.. #sel #afad"
"haber","Geliştirilen bu beton malzeme, yağmur sularını direkt toprağa iletiyor, sel ve su taşkınlarının önlenmesini sağlıyor."
"haber","Sevgili araç sahiplerine duyurulur Odtü A1 çıkışında sağa dönen yolda plakasını düşürenlere iletin plakalarını sel sularından çıkardım buyursunlar"
"haber","Bu bildigimiz bir sel ama kar seli 🤷‍♂️"
"haber","Gaziantep'e geçmiş olsun #sel"
"haber","Malezya'nın Kelantan kenti Lata Janggut'ta aşırı yağışlar nedeniyle büyük sel baskınları meydana geldi. 29.12.2023) #sel #supercell"
"haber","Korkunç görüntüler. Arjantin'in kuzeybatısındaki Catamarca eyaletinin Rincón köyündeki yaya köprüsü korkunç sel nedeniyle yok oldu. (25.12.2023) #sel"
"haber","Köy sular içinde kaldı sel bastı  #sel allah beterinden korusun inşallah"
"haber","Samsun’u denizle kavuşturacağım derken bunu bu kast etmiştiniz AKP li belediyelerimiz ? #samsun #sel"
"haber","Suudi Arabistan'ın Buraidah kentinde aşırı yağış nedeniyle caddede büyük su baskını oldu. 29.12.2023 #sel #SuperCell"
"haber","AFAD UYARISI Meteorolojiye gore Adana'da yarin gokgurultulu kuvvetli saganak bekleniyor.Sel,su baskini,yildirim,kuvvetli ruzgar,ulasimda aksamalara karsi tedbirli olun #Adana #Afad #sel #fırtına"
"haber","Urla'daki sel felaketi yüzünden, izmir'deki okumuş aydın ışıklı vatandaşın onyillarca çektiği susuzluk neden acaba"
"haber","Catamarca eyaletini vuran sağanak yağışlar Rincon kasabasında ani su, çamur ve taş çığına neden oldu. Dramatik video, selin Poman'a erişim sağlayan yaya köprüsünü yok ettiği anı gösteriyor. #Sondakika #Kuzeymarmaraotoyolu #Sel"
"haber","Afad koordinesinde Acar Arama Kurtarma Erzincan ekibimizle Hatay’da selden etkilenen vatandaşlarımıza destek olduk. #afad #acar #erzincan #hatay #sel #iskenderun"
"haber","#Mekke’de #sel oldu, cadde ve sokaklar sular altında kaldı!"
"haber","Adıyaman'da aralıksız devam eden ve dün gece etkisini artıran yağışlar nedeniyle cadde ve sokaklar göle döndü. #sel #yağış #adıyaman Görüntü: Hastane Kavşağı"
"haber","#Hollanda #su ve #deniz ile savaşıyor. Geçmiş haftalar, hatta aylar aşırı yağmur ve Alp dağlarında kar erimesi. #sel"
"haber","22/12/23-Brezilya #sel felaketi meydana geldi. Evler, cadde ve araçlar sular altında kaldı."
"haber","Mardin'de sağanak yağış hayatı felç etti: Marketleri su bastı #mardin #sel"
"haber","Şanlıurfa'ya Sağanak Uyarısı; Urfa Hava Durumu https://sanliurfatv.com/haber/22600/sanliurfaya-saganak-uyarisi-urfa-hava-durumu… #Pazartesi #Şanlıurfa #Urfaya #gündem #asgari #bddk #yağmur #sel #sağanak"
"haber","Yurdumuzun çeşitli bölgelerinde yaşanan sel, heyelan ve kaya düşmesi nedeniyle olumsuz etkilenen tüm yurttaşlarımıza geçmiş olsun dileklerimi sunarım. #sel #heyelan #kayadüşmesi"
"haber","Güney Ege'de (Bodrum Marmaris Fethiye) ve Batı Akdeniz'de, (Antalya kıyıları) kuvvetli yağışa dikkat! Su baskınlarına karşı önlem almakta fayda var. #sel #fırtına"
"haber","Gaziantep'te sağanak yağış nedeniyle altyapı çöktü, yollar denize dönüştü, araçlar yollarda mahsur kaldı! https://gazikent27.com/haber/gaziantep-te-yagis-hayati-felc-etti-araclar-yollarda-kaldi-83291.html… #Gaziantep #yagmur #sel #sondakika @Profesorfacia"
"haber","Urfaya Uyarı Aman Dikkat Meteoroloji Uyardı 2 Gün 2 Gece Sürecek https://sanliurfatv.com/haber/22549/urfaya-uyari-aman-dikkat-meteoroloji-uyardi-2-gun-2-gece-surecek… #Şanlıurfa #urfa #urfaya #dikkat #hamas #filistin #fırtına #sel #urfadasel #deprembitmedi #sondakika #Meteoroloji"
"haber","#İstanbul’da #sağanak bir kaç saat daha bu etkinlikte devam ediyor. Sonra #Avrupa yakasında zayıflıyor ama yüne devam edecek. #Anadolu yakasında ise yağış daha geç zayıflayacak, geceye kadar kuvvetli, #subaskını ve #sel riski sürüyor. Dikkat #kar #kış #fırtına #sonbahar #kış"
"haber","Su çok güzel gelsene girince alışıyorsun.. #izmir #sel #felaket #yağmur #afad #pazar #tunçsoyer #fırtınaİzmir #Fırtına"
"haber","SEL MANZARALARI... Radyo Trafik İzmir Gönüllü Muhabirlerinden gelenler... Kıbrıs Şehitleri Caddesi (Alsancak) #izmir #alsancak #sel #yağmur #subaskını"
"haber","İZMİR SULAR ALTINDA! Dün gece etkili olan yağış sonrası özellikle Alsancak Kıbrıs Şehitleri Caddesi sular altında kaldı. İzmir’de gece yarısı fırtınayla birlikte denizin taşması sonrası, Alsancak’ta birçok işyerini su bastı."
"haber","Mersin’de sağanak yağış sele neden oldu https://yenicizgihaber.com/haber/mersin-de-saganak-yagis-sele-neden-oldu-177820.html… #Mersin #sağanakyağış #sel #silifke #mut #anamur #erdemli #mezitli #yenişehir #akdeniz #toroslar #mersin #yenicizgihaber #yağmur #sel #gülnar #taşucu #bozyazı #altın #denizzeyrek #endersaraç #kışsaati"
"haber","#MeteorolojikUyarı #Ardeşen #Yağış #Dolu #Tahmin #Yağmur #Fırtına #Meteoroloji #Sel #Karadeniz #Baca #HavaDurumu"
"haber","Geçmiş olsun İzmir! Deniz seviyesi gelecek yıllarda iklim krizi ve buzulların erimesiyle daha da artacak. Yağışlarla birlikte bir çok kent tehlikede. Ama Türkiye önlemleri gündemleştirip tartışmıyor. #izmir #sel #alsancak"
"haber","Bursa'da sel ve heyelan evleri yuttu https://baskagazete.com/haber/bursa-da-sel-ve-heyelan-evleri-yuttu-70884.html… #bursa #sel #heyelan #ev #yuttu #mudanya #tirilye"
"haber","Avusturalya’da sel bastı, timsahlar şehrin caddelerinde yüzdü https://ittifakgazetesi.com/avusturalyada-sel-basti-timsahlar-sehrin-caddelerinde-yuzdu… #avustralya #sel"
"haber","#Kumluca ilçemizde etkili olan sağanak yağış nedeniyle meydana gelen #sel felaketinden etkilenen tüm #Kumlucalı hemşerilerime geçmiş olsun diliyorum. #Rabbim #vatanımızı, #milletimizi her türlü felaketten korusun."
"haber","2 gündür aralıksız yağan yağmur Kendine gel sen #Urfa sin #sanliurfa #yagmur #sel"
"haber","Antep yine kaderi ile başbaşa Her yer sel halk perişan mahsur durumda Bır fatma bacı var düşman başına şehir sular altında Ah antebim ah anteplim Cümle yetmiyo yazmaya Geçmiş olsun Antebim #sel vurdu Antebi"
"haber","Batman'ın iradesine kayyum atanmış valinin sel felaketinin yaşandığı günlerde işsiz gençleri istihdam edeceği yerde okeye dönüyor. Birde utanmadan sıkılmadan seçilmişlerimize , partimize karşı anti propaganda yapıyor. #Batman #SonDakika #Sel #Afet @btmnbld @batmanvaliligi"
"haber","Tut Çanakçı yolunda sel hasara neden oldu https://yenicizgihaber.com/haber/tut-canakci-yolunda-sel-hasara-neden-oldu-177915.html… #Tut #Çanakçı #yol #sel #hasar #Adiyaman #yenicizgihaber #ankaragücü #rezillik #küme #ömer #malatya #besni #kahta #gerger"
"haber","Yenice’yi sel bastı #sel #yenice meteoroloji #çanakkale #deprem ""Okullar Tatil Edildi"" #tatil #lodos #fırtına Sağanak #Çanakkale #Biga #bursa"
"haber","TİRİLYE VE MUDANYA'YI SEL VURDI 30 Kasım Saat 02:30 civarları Tirilye'de durum. #tirilye #mudanya #sel"
"haber","Gaziantep’te selde düşen plakalar parkta sergileniyor https://gaziantepgunebakis.com/gaziantep-te-selde-dusen-plakalar-parkta-sergileniyor-muhabir-haber-merkezi/… #Gaziantep #sağanakyağıs #sel #subaskını #SonDakika #haber #plaka"
"haber","İzmir kent merkezinde etkili olan sağanak yağış nedeniyle bazı sokak ve caddelerde su baskınları yaşandı. Vatandaşlar tahtadan set yaparak yürüyebildi. #izmir #sel #subaskını"
"haber","HÜDA PAR: Sel Felaketi Değil Hizmetsizlik Felaketi https://urfa.com/huda-par-sel-felaketi-degil-hizmetsizlik-felaketi/… #urfa #Şanlıurfa #Hüdapar #Sondakkika #Hizmet #Felaket #Sel #SelFelaketi @FarukPolat_"
"haber","Konya’nın o ilçesini sel esir aldı! Caddeler göle döndü, araçlar sürüklendi! #konya #konyahaber #konyahaberleri #sel #yağmur #sağanakyağış #konyahavadurumu"
"haber","Büyük Sel Felaketi Hindistan Chennai Şehri... #sondakika #havadurumu #chennai #hindistan #şehir #sel #afet #meteroloji #eraslantc"
"haber","Gaziantep hafta sonu doğal afet sınavı verdi. Metrekareye düşen 70 kilogram yağış nedeniyle altyapı çaresiz kaldı. https://gaziantepdogus.com/haber/18240871/metrekareye-70-kilogram-yagmur-dustu-boylesi-gorulmedi… #gaziantep #yağış #sel #baskın "
"haber","Bakan duyurdu: Sel ve fırtınadan etkilenen KOBİ'lere faizsiz kredi https://bitly.ws/32ZJt #faiz #ekonomi #kobi #sel"
"haber","Zonguldak’ta Sel İş Yerini Vurdu Haberin Devamı: https://isghaber.com.tr/haber/zonguldakta-sel-is-yerini-vurdu… #isghaber #isg #haber #asayiş #gündem #zonguldak #işyeri #işyerigüvenliği #işgüvenliği #sel #felaket"
"haber","Tut Çanakçı yolunda sel hasara neden oldu Adıyaman’ın Tut ilçesi Çanakçı yolunda aşırı yağışlar sonrası hasar oluşunca, ulaşım durdu. #sel #hasar #çanakçı #tut #gunebakis #sondakika #haber adıyaman #deprem #gazete #gazeteci #muhabir #guncel #flashhaber #besni #gölbaşı #kahta #samsat #sincik #gerger #tut #çelikhan #nemrut #cendere #perre #safvanbinmuattal https://gunebakisgazetesi.com/haber/tut-canakci-yolunda-sel-hasara-neden-oldu-175080.html "
"haber","Sel mağdurlarına para ödendi https://ozdiyarbakirgazetesi.com/sel-magdurlarina-para-odendi/132108/… #batman #sel #magdur #para #işyeri"
"haber","#Balıkesir şehir merkezi ile #Bandırma ve #Edremit'e bu makinadan birer tane lazım... #Logar #Temizlik #Sel #Afet"
"haber","Bizleri denizle buluşturan akp li belediyelere sonsuz teşekkür #sel #samsun "
"haber","Suruç Sel Felaketi Değil, Hizmetsizlik Felaketi Yaşıyor https://urfadasin.com/suruc-sel-felaketi-degil-hizmetsizlik-felaketi-yasiyor… #Suruc #Sel #Hizmetsizlik #Urfa #sanliurfa "
"haber","Doğal Afet ( Sel ) Psikoeğitim programı adı altında velilerimize tüm öğretmenlerimizin emeği ile sunum gerçekleştirdik. #sel "
"haber","Tanzanya’da sel ve heyelan: 47 ölü, 80 yaralı https://izmirtime35.com/tanzanyada-sel-ve-heyelan-47-olu-80-yarali… #SonDakika #haber #Tanzanya #sel"
"haber","Dışarda aşırı sağanak yağış var.. Rabbim dışarda olanlara yardım etsin. Sel seli götürüyor.. #Gaziantep #yağmur #sel #GSvADS #belhanda #icardi #suna #muratsancak #galatasaray"
"haber","Çanakkale'de meydana gelen ani su baskınları gerçekten korkunç. Şiddetli yağışlar sonucu nehirler taştı, sel felaketi yaşandı. İnsanların güvenliği ön planda olmalı. #sel #felaket #Çanakkale "
"haber","Hatay'ı yağmur vurdu https://tigrishaber.com/hatayi-yagmur-vurdu-96617h.htm… #Hatay #Yağış #Yağmur #Sel "
"haber","Şiddetli Yağışa Dikkat! Adıyaman’da bugün saat 16:00’dan itibaren kuvvetli yağış bekleniyor yağışların birkaç gün etkili olması bekleniyor. Adıyaman valiliği ve Adıyaman Belediyesi de vatandaşları sel ve su baskınlarına karşı uyardı. #yağmur #yağış #sel #subaskını #gunebakis #sondakika #haber #adıyaman #deprem #gazete #gazeteci #muhabir #guncel #flashhaber #besni #gölbaşı #kahta #samsat #sincik #gerger #tut #çelikhan #nemrut #cendere #perre https://gunebakisgazetesi.com/haber/siddetli_yagisa_dikkat-174753.html 1731987088759804342"
"haber","Hindistan'ın Tamil Nadu kentindeki Chennai'de Michaung Kasırgası sonrası yoğun yağışlar nedeniyle büyük sel baskınları  (04.12.2023) Video: Kumbakonam Ooru #sondakika #deprem #yağış #sel #yağmur #india  "
"haber","Meteorolojiye göre Diyarbakır'ında içinde bulunduğu bazı doğu illerinde yarın kuvvetli ve çok kuvvetli saganak bekleniyor.Sel,su baskını,ulaşımda aksamalara karsi tedbirli olalım.  @AFADBaskanlik #sel #subaskini #sağanakyağmur "
"haber","Dereli’de sel afeti sonrası yapılan yatırımlar tersine göç başlattı - Yeni Marmara Gazetesi https://yenimarmaragazetesi.com/guncel/dereli-de-sel-afeti-sonrasi-yapilan-yatirimlar-tersine-goc-baslatti-87326… #sel #felaket #yatırım #göç"
"haber","Karaköprü’de sağanak yağış sele neden oldu Şanlıurfa’da etkili olan kuvvetli sağanak yağış günlük yaşamı olumsuz etkilerken, Karaköprü İlçesine bağlı bazı kırsal mahallelerde sel meydana geldi. #sel #yağış  @meteoroloji_twi"
"haber","UMKE gönüllüleri, sel tatbikatı yaptı #UMKE #sel #tatbikat"
"haber","#Günakşamda  Bodrum'da yaşanan sel felaketi, şehri etkisi altına aldı. Sular altında kalan bölgeler, vatandaşlar ve ziyaretçiler için zor bir durum oluşturuyor. #Bodrum #Sel #KadıköydeKaraGece #iyiparti #FBvSVS #hayat #PDRTEKSES "
"haber","New York’ta şehir genelinde sel uyarısı https://turkishjournal.com/new-yorkta-sehir-genelinde-sel-uyarisi/… #NewYork #NYC #newyorker #sel #citywidealert #Flood"
"haber","Mekke’de sel: Cadde ve sokaklar sular altında kaldı #PAZARTESİ #mekke #sel"
"haber","Gaziantep Belediye Başkanı Fatma Şahin ödül alırken Gaziantep sel altında kaldı https://haber.com/gundem/gaziantep-belediye-baskani-fatma-sahin-odul-alirken-gaziantep-sel-altinda-kaldi-799511/… #haber #sondakika #fatmaşahin #gaziantep #belediyebaşkanı #sel #ödül "
"haber","AK Parti’nin aday adayı sel felaketi için 10 yıl önce uyarmış #Şanlıurfa #aday #sel #felaket #AKParti"
"haber","Şanlıurfa’daki Sel Felaketi Bilimsel Olarak Araştırıldı, İşte Selin Nedeni: https://urfadasin.com/sanliurfadaki-sel-felaketi-bilimsel-olarak-arastirildi-iste-selin-nedeni… #Sel #Selfelaketi #Araştırma #Inceleme #Bilimsel "
"haber","Meteoroloji'den bazı illere uyarı: Sağanak, sel, fırtına... #SonDakika #Yağmur #Sağanak #Sel #Fırtına #Meteoroloji"
"haber","Üzücü haberler. Düşüncelerimiz Libya'daki sel felaketinden etkilenen herkesle. #Libya #sel #felaket"
"haber","Libya'da sel felaketinde bilanço ağırlaşıyor. Can kaybı 11 bini aştı. CNN TÜRK ekibinden Kaan Temeltaş ve Emir Ünlü, Libya Bingazi'den son durumu aktardı. https://buff.ly/3rgB3XQ 1702550378363965635"
"haber","Kongo Demokratik Cumhuriyeti'nin doğusundaki Güney Kivu eyaletinde meydana gelen #sel felaketinde en az 70 kişi hayatını kaybetti.  Selin yarattığı yıkım, kameralara böyle yansıdı. "
"haber","ŞANLIURFA SEL AFETİ SONRASI BÖLGEDE BİLİMSEL ARAŞTIRMA https://kanalurfa.com/manseticerik?id=4414… #kanalurfa #haber #gündem #sondakika #şanlıurfa #sel #felaket #araştırma #bilim"
