"Sınıf","tweet"
"deprem","Sayın bakanım Deprem ve sel bölgesinde üstün mücadele gösteren güvenlik korucularımız 38 yıldır mücadele veriyor. Güvenlik korucusu sisteminin faydalı olduğu görülmüştür. 60 bin Güvenlik Korucumuz 1 milyondan fazla ailesi müjde bekliyor "
"deprem","2003 yılından Bugüne kadar; deprem, sel ,orman yangını, kar ve tüm doğal afetlerde hükümetimiz hassasiyet ile tüm çalışmalarını yapmış, Cumhurbaşkanımız Sn.  @RTErdogan liderliğinde, ""İnsanı yaşat ki devlet yaşasın"" düsturu ile herzaman milletinin yanında olmuştur."
"deprem","Marmara Belediyeler Birliğimize üye belediye başkanlarımızla bir araya gelerek bölgenin dayanıklılığı ve geleceği üzerine “Başkanlar Konuşuyor” oturumunun moderatörlüğünü yaptım.  Bu oturumda, Marmara Bölgesi’ne bölgesel yaklaşım ile deprem, yangın, sel gibi doğal afetler ve gıda yönetimiyle ilgili koordinasyon ve çözüm önerileri üzerine değerlendirmeler yaptık."
"deprem","Kıtalar kayıyor bu ay riskli özellikle Arap levhası kayıyor Kızıldeniz'deki açılma nedeniyle kuzeye doğru hareket ediyor Anadolu levhası kuzey ve güneydeki fay hatları boyunca batıya doğru hareket ediyor Dünya genelinde ve ülkemizde #deprem ve #sel etkiler var 2024 musibet yılı."
"deprem","#Deprem #Sel gibi afetlerden tüm şehirlerimizin ve yurtlarımızın etkilendiği gerçeğini  tartıştık. #Çukurova Belediye Başkan A. Adayı olarak “Çukurova Kent Vizyonu” “Dirençli ve Güvenli Şehiri” konuştuk. Şube Başkanımız ve İnş. Müh. Arkadaşlarıma teşekkür ederim. @chp "
"deprem","Yaşadığımız #deprem ve #sel afetleri sonrasında, halkımız için gerçekleştirdiğimiz çalışmalarımız hızla devam ediyor. 📌Valimiz  @valisalihayhan başkanlığında, paydaşlarımızın katılımlarıyla, deprem ve sel afetlerine ilişkin genel değerlendirme toplantısı gerçekleştirildi."
"deprem","Samsun'dan Kuzey fay hattı geçiyor, yani deprem bölgesi. Yağmur yağdığında sokaklar, kaldırımlar, istinat duvarları çöküyor, araçlar toprağa gömülüyor. Ya deprem olsa? Allah'ım sen koru... 🤲 Şehrin altı boş, ""akıllı şehir"" hikaye... #samsun #yağmur #sağanak #deprem #sel"
"deprem","Önce #deprem felaketi sonra #sel felaketi… Bu şehrin,bu halkın tek tesellisi yarın Konya’dan gelecek olan şampiyonluk kupasıdır.Eğer ki yarın #şampiyon olursak bu şampiyonluğumuzu deprem ve sel felaketlerinde hayatını kaybeden vatandaşlarımıza armağan edeceğiz🙏🏻 #ŞanlıurfaSpor🔰"
"deprem","#deprem 6 ŞUBAT; Urfanın merkezindeki hasarlı binalar tehlike saçar şekilde hala duruyor #sel 15 MART Mazgallar/dereler temizlenmediği için 19 kişi öldü, derelerin viran hali hala korunuyor @tcbestepe yerel yöneticilerimizi acil uyandırmanız bekleniyor‼️"
"deprem","Roma zamanından beri ayakta olan Gaziantep Kalesi depremde yıkıldı. Bölgede binlerce yılın en büyük deprem felaketlerinden biri gerçekleşti."
"deprem","Çok kötü bir güne uyandık.. Kahramanmaraş'ta medyana gelen 7,4 büyüklüğünde deprem sonrası yaşanan yıkım kameraya gün ışığıyla böyle yansıdı."
"deprem","Sakarya Mahallesi Özinci sistesi B Blok arkadaşımız ve ailesinden haber alamıyoruz. Bina sağlam mı ne durumda lütfen İskenderun da olan yazsın. #deprem #Hatay #antakya #iskenderun"
"deprem","Maraş’ta çok büyük DEPREM OLMUŞ. Hatay’a gidiyorduk, YARDIM VE İHTİYAÇ HALİNDE YAZINIZ. Kar kış kıyamet var, yollarda. Elimizden ne gelirse yaparız."
"deprem","Çanakkale ilimizin Biga ilçesinde saat 16.09’da meydana gelen 4.6 büyüklüğündeki #deprem sonrası, an itibarıyla, olumsuz bir durum bulunmamaktadır. Saha tarama çalışmaları devam etmektedir. Etkilenen vatandaşlarımıza geçmiş olsun dileklerimizi sunarız."
"deprem","Afyon Sultandağı ve Çay ilçelerinde iki saat arayla Mw 6.5 ve 5.8 büyüklüğünde iki #deprem meydana gelmiştir. Deprem nedeniyle 42 kişi hayatını kaybetmiş, çok sayıda bina hasar görmüştür. Depremde hayatını kaybedenlere Allah’tan rahmet diliyoruz."
"deprem","Bolu-Gerede arasında, Ms=7.3 büyüklüğünde yıkıcı bir #deprem meydana gelmiştir. Doğuda Ilgaz'dan batıda Abant'a kadar uzanan geniş bir alan içinde çok büyük hasara neden olan depremde hayatını kaybedenleri rahmetle anıyoruz."
"deprem","Malatya ilimizin Battalgazi ilçesinde saat 16.04’te meydana gelen 5.2 büyüklüğündeki #deprem sonrası, an itibarıyla, olumsuz bir durum bulunmamaktadır. Saha tarama çalışmaları devam etmekte olup ekiplerimiz teyakkuz halindedir. Etkilenen vatandaşlarımıza geçmiş olsun"
"deprem","24.01.2020’de Sivrice (Elazığ) de meyadana gelen Mw 6.8 büyüklüğündeki #deprem Doğu Anadolu’da geniş bir alanda hissedilmiş,deprem nedeniyle 41 vatandaşımız hayatını kaybetmiş,1466 kişi yaralanmıştır."
"deprem","Marmara Denizi #Yalova #Çınarcık açıklarında , büyüklüğünde meydana gelen ve İstanbul başta olmak üzere çevre illerden de hissedilen depremde, AFAD ve ilgili kurumlarımızın tüm ekipleri saha tarama çalışmalarına başlamıştır. Gelişmeleri yakından takip ediyoruz. Depremden etkilenen vatandaşlarımıza geçmiş olsun dileklerimi sunuyorum. Allah ülkemizi ve milletimizi afetlerden korusun. #Deprem"
"deprem","Marmara Denizi, Gemlik Körfezi’nde (Bursa Mudanya açıkları) meydana gelen 5.1 ve 4.5 büyüklüklerindeki depremler sonrasında an itibarıyla olumsuz bir durum bulunmamaktadır. Saha tarama çalışmaları devam etmektedir. Ekiplerimiz teyakkuz halindedir. Etkilenen vatandaşlarımıza geçmiş olsun dileklerimizi sunarız."
"deprem","#DEPREM: Marmara Denizi, Gemlik Körfezi’nde (Bursa, Mudanya açıkları), saat 10.42’de 5,1 büyüklüğünde bir deprem meydana gelmiştir. Gelişmeleri takip ediyoruz."
"deprem","#Malatya İli #Battalgazi ilçesinde , büyüklüğünde meydana gelen ve çevre illerden de hissedilen depremde, başta AFAD olmak üzere ilgili kurumlarımızın tüm ekipleri saha tarama çalışmalarına başlamıştır. Gelişmeleri yakından takip ediyoruz."
"deprem","#DEPREM Büyüklük:5.2 (Mw) Yer:Battalgazi (Malatya) Tarih:2023-11-23 Saat:17:46:08 TSİ Enlem:38.177 N Boylam:38.559 E Derinlik:6.99 km "
"deprem","30 Ekim 2020’de Seferihisar (İzmir) açıklarında meydana gelen Mw 6.6 büyüklüğündeki depremde 117 vatandaşımız vefat ederken, 1.032 vatandaşımız yaralandı. Depremde hayatını kaybeden vatandaşlarımıza Allah’tan rahmet diliyoruz."
"deprem","#DEPREM Büyüklük:3.5 (Ml) Yer:Göksun (Kahramanmaraş) Tarih:2023-10-17 Saat:16:59:53 TSİ Enlem:38.079 N Boylam:36.59 E Derinlik:7.24 km"
"deprem","Etimesgut’ta meydana gelen 2,7 büyüklüğündeki deprem anı Depremin büyüklüğü “küçük” olmasına rağmen ilçe ve çevresinde panik yarattı"
"deprem","Ev bile sallandı deprem fobim tetiklendi bir daha yaşanmaz umarım #Adana"
"deprem","#DEPREM GIRIT ADASI ACIKLARI (AKDENIZ) https://maps.google.com/maps?q=34.9008,24.865&ll=34.9008,24.865&z=8… 04.07.2024, 18:00:28 TSİ Büyüklük: 3.8 Derinlik: 5.0 km #Kandilli"
"deprem","#DEPREM HIDIRBEYLI-GERMENCIK (AYDIN) https://maps.google.com/maps?q=37.8948,27.5745&ll=37.8948,27.5745&z=8… 01.07.2024, 18:08:12 TSİ Büyüklük: 3.2 Derinlik: 5.0 km #Kandilli"
"deprem","#DEPREM KUSADASI KORFEZI (EGE DENIZI) https://maps.google.com/maps?q=37.9662,27.1178&ll=37.9662,27.1178&z=8… 30.06.2024, 15:50:55 TSİ Büyüklük: 3.3 Derinlik: 3.0 km #Kandilli"
"deprem","7,5 civarında deprem haberi veriliyor."
"deprem","Merkez üssü neresi bilmiyorum ama Ordu'yu uzun süre sallayan bir deprem oldu. #DEPREMOLDU"
"deprem","Deprem Adana, Antep, Mersin, Diyarbakır, Niğde, Kıbrıs, Suriye, Israil ve Lübnan’da da hissedildi. Şiddeti 7.7 olarak veriliyor. Çok ciddi bir deprem. Umarım çok büyük bir zarar olmamıştır."
"deprem","#SONDAKİKA Kahramanmaraş’ta 7.4 şiddetinde deprem meydana geldi."
"deprem","Allah'ım Ya Rabbim sen koru Allah'ım Hâlen titriyoruz. 3 dk dan fazla saklandık. Hâlen devam ediyor deprem Malatyada. Arabada dâhi sallanıyoruz #deprem"
"deprem","5 dakikadır sallanıyoruz ama depremde dışarı çıkan tek kişi kardeşim deprem bölgesinde yaşamadığımız o kadar belli ki bilinçli tek bi insan yok fatsa’da"
"deprem","O nasıl bir sallanmaydı yarabbim #deprem"
"deprem","Hayatımda ilk defa deprem yaşadım Allahım nasıl bi sallanmaydı o öyle çok kötü"
"deprem","Allah'm nerede deprem oldu. Diyarbakır besik gibi sallandi"
"deprem","Yardım edin, deprem oldu ailemle evdeyiz, çıkamıyoruz .K.maraş beyoğlu bahçelievler mah. No 23"
"deprem","Diyarbakır’da sarsıntı o kadar uzun ve şiddetli idi ki böyle birşey yok #Deprem #Diyarbakir"
"deprem","8. Kattayım uyanıp hazırlanıp aşağı inene kadar sallamaya devam ediyordu #deprem"
"deprem","Çok şiddetli bir deprem, 7.2 ne demek :( Ses verin dostlar, büyük geçmiş olsun  Allahim yardim et herkese :("
"deprem","Kayseri’de uzun süren ve acayip sallayan bir deprem oldu. Allah yardımcımız olsun  #DEPREMOLDU"
"deprem","ben böyle deprem sarsıntısı görmedim var ya"
"deprem","iskenderunda korkunc deprem oldu. Evimiz tuzla buz. Allajim herkesi koru"
"deprem","Ölümle ilk kez bu kadar yüz yüze geldik. Saniyeler saat gibiydi. Umarım derin acılara sebep olmaz bu deprem. Hepimize geçmiş olsun."
"deprem","Diyarbakır, Antep Batman Siirt vb birçok kentte çok şiddetli deprem meydana geldi. Tüm şehir ayakta çok geçmiş olsun herkese!"
"deprem","Uykudan uyandıran deprem mi sen koru yarabimm  #DEPREMOLDU"
"deprem","Deprem oldu yüreğim ağzımda"
"deprem","An itibariyle çok kötü saklandık.. Mersin'de deprem oldu."
"deprem","Adana’da şu anda çok sert ve çok uzun süren bir deprem yaşadık. Umarım can kaybı yaşanmamıştır."
"deprem","AFAD: ""Şu ana kadar 435 artçı sarsıntı meydana geldi."""
"deprem","Enkazdaki 1i hamile 6 kişiden mesaj aldık. "" İyiyiz, sağız 6 kişiyiz ama sesimizi duyuramıyoruz"" diye. Mevcut bir çalışma var, AFAD girmeye çalışıyor ama girişimler sonucu binada sarsıntı olmuş. LÜTFEN ÇOK ACİL DİNLEME CİHAZI! YERLERİNİ TAM TESPİT EDEBİLMEK İÇİN!!"
"deprem","Kahramanmaraş ilimizin Pazarcık ilçesinde meydana gelen 7,4 büyüklüğündeki #deprem sonrasında; saat 06.30 itibarıyla en büyüğü 6,6 olmak üzere toplam 42 artçı sarsıntı yaşanmıştır."
"deprem","Son Dakika | Kayseri'nin Yahyalı ilçesinde büyük sarsıntı hissedildi."
"deprem","Sarsıntı dan çıkınca depremdenn kurtulduğumuza sevinemeden enkaz altından gelen çığlıklar, soğuktan titreyen yaşlılar, çocuklar... O kadar kötü ki herşey #ADIYAMAN #AdıyamanYardımBekliyor"
"deprem","Son Dakika | #Kayseri'de büyük sarsıntı hissedildi. #deprem"
"deprem","Kahramanmaraş ili Pazarcık ilçesi merkezli 7,4 büyüklüğündeki #deprem sonrasında, an itibarıyla, bölgede;  6’nın üzerinde   5’in üzerinde   4’ün üzerinde  olmak üzere toplam  artçı sarsıntı meydana gelmiştir."
"deprem","SON DAKİKA!!! Kahramanmaraş'ın Pazarcık ilçesinde 7,4 büyüklüğünde deprem oldu. Sarsıntı çevre illerde hissedildi https://bbc.in/3JJpn6W"
"deprem","Kayseri yine sallandı, başka yerde şiddetli sarsıntı oldu mu acaba? Kandilli rasathanesinin sitesinden ulaşamıyorum listeye #sondakikadeprem"
"deprem","Hatay Havaalanı pisti ortasından yarıldı.! Hatay’da meydana gelen 6,4’lük sarsıntı nedeniyle şehirde çok sayıda bina yıkıldı. Artçı depremle birlikte Amik Gölü kurtularak yapılan Hatay havalimanının pisti kullanılamaz hale geldi. Pist ve bağlantı yolları ortadan yarıldı."
"deprem","#DEPREMOLDU Aksarayda art arda iki kere şiddetli sallantı artçılar devam ediyor ilk defa bu kadar uzun süreli ve ciddi bir Sarsıntı yaşadı Aksaray"
"deprem","Çok şiddetli bir deprem oldu. Sarsıntı yaklaşık 30 saniye sürdü. Evlerin duvarlarında çatlaklar oluştu. #deprem"
"deprem","DEPREM..! Bingöl gece yarısı depremle sarıldı. Büyük sarsıntı paniğe neden oldu. Afad, 7.4 büyüklüğündeki depremin merkez üssünü K.Maraş’ın Pazarcık İlçesi olarak açıkladı."
"deprem","Gaziantep’te 7.5 şiddetinde deprem meydana geldi. Sarsıntı Ankara'dan da hissedildi."
"deprem","Kayseri deprem. Yaklaşık 1 dakika boyunca sert bir sarsıntı hissedildi. Geçmiş olsun Kayseri."
"deprem","#DEPREMOLDU Uykudan uyandıran bir sarsıntı oldu. Tüm Şehirlerimize geçmiş olsun."
"deprem","Deprem oldu inanilmaz kötüydü beşik gibi sallandık Annemle babamın bağrışları çok çok çok kötüydü  Ben bu kadar uzun sarsıntı görmedim"
"deprem","Az önce Diyarbakır’da bir deprem meydana geldi ve Mersin’den de şiddetli hissedildi. Sarsıntı 1.5 dk sürdü. Artçı sarsıntılar devam ediyor Dileğim can ve mal kaybı olmasın."
"deprem","Sondakika: Henüz merkez üssü neresi olduğu bilinmeyen ve Diyarbakır'ın da şiddetli saklandığı bir #deprem meydana geldi. Diyarbakır'da halk, sarsıntı sonrası kendini sokağa attı."
"deprem","İBB ekipleri meydana gelen depremde enkaz altında kalan bir çocuğu, sağ olarak kurtardı."
"deprem","Yardım istiyoruz arkadaşımın annesi enkaz altında ses geliyormuş. 6.ipek sokak Cumhuriyet mahallesi Adnan Menderes caddesi. No 4. Antakya Hatay Yardım gitmiyor hala lütfen"
"deprem","depremyardim.com buradan yardıma ihtiyacı olan, enkaz altında olan tanıdıklarınızın adreslerini girebilir misiniz? Sistem, yardım kuruluşlarının hızlı şekilde adreslere ulaşımına destek olacak."
"deprem","Gaziantep/İslahiye Atatürk mahallesindeki Mügeler Sitesi ve Şehit Süleyman Şen Caddesindeki Gür Apartmanı tamamen enkaz altında, yüzlerce ev aynı şekilde HİÇBİR YARDIM GELMİYOR. LÜTFEN DİKKATE ALIN. YARDIM GEREKİYOR #afaddeprem #Gaziantep #AFAD"
"deprem","Ulaşamıyoruz. Yakınlarımız enkaz altında lütfen destek olun arkadaşlar. Retweetlemeden geçmeyin. Kuzeytepe mahallesi çorbacı Müslümün yerinin yani #SONDAKIKA #hataydeprem #Hatay #enkazaltındayım"
"deprem","Hatay Antakya Gazi mahallesi Şehit Murat Nur Aydın caddesinde enkaz altında 2 çocuk var. Hala yardım gitmemiş lütfen yardımcı olun @AFADBaskanlik #deprem #hatay"
"deprem","Armutlu mah. Gündüz CAD söğütlü sk Yusuf Özer apt Antakya/hatay. 3 çocuklu aile enkaz altında #deprem"
"deprem","Kuzenim ve kızı enkaz altında!!!! “Yeni mahalle 69 sokak parlak inşaat aprt Hassa/HATAY” acil yardım gitmesi lazım saatlerdir haber alamıyoruz yayalım nolur. #deprem"
"deprem","#Diyarbakır'ın merkez #Bağlar ilçesinde meydana gelen depremde bir apartmanın yıkılması sonucu enkaz altında en az 100 kişinin kaldığı tahmin ediliyor. Arama ve kurtarma çalışmaları devam ediyor!"
"deprem","Kahramanmaraş’ta meydana gelen ve çevre illerimizde de hissedilen deprem nedeniyle tüm vatandaşlarımıza geçmiş olsun dileklerimi iletiyorum. Enkaz altındaki vatandaşlarımıza bir an önce sağ salim ulaşılması için dua ediyorum. Rabbim milletimizi her türlü felaketten korusun…"
"deprem","Hatay / Antakya Kuponpark karşısı Babalar Mobilya üstü enkaz annanem enkaz altında acil yardım #deprem #afad #afadhatay #enkaz"
"deprem","Maraş'ta seçkinler sitesinde bir yurttaş enkaz altında kaldığını ve yardım talebini duyurdu. #deprem"
"deprem","Şuan geldi, elden ele yayalım! 25 Aralık Mahallesi, Gaziantep. 8 kişi enkaz altında yardım bekliyor. #deprem #yardım"
"deprem","Şehit Nurettin Ademoğlu mahallesi Profesör Faruk Özel Caddesi No:46 Maraş/ Pazarcık Adnan Menderes caddesi Karagöz apartmanı no.102 kat 3 daire7 hatay /merkez Enkaz altında dostlarımız var #deprem"
"deprem","Yardım edin, deprem oldu ailemle evdeyiz, çıkamıyoruz .K.maraş beyoğlu bahçelievler mah. No 23"
"deprem","Şanlıurfa Mehmet Akif Ersoy caddesi. Enkaz altında çok sayıda kişilerin olduğu söyleniyor. #şanlıurfadeprem"
"deprem","Numune evler Mahallesi şaban akın uçar caddesi no: 164 Dörtyol/ Hatay Arkadaşım enkaz altında #DEPREMOLDU"
"deprem","Hatay Pasha Restourant tarafı enkaz altında kalanlar var #hatay #kahramanmaraş #DEPREMOLDU #deprem @AFADBaskanlik"
"deprem","MARAŞ ELMALAR KÖYÜ. TÜM KÖY YIKILMIŞ.BİR ÇOK KİŞİ ENKAZ ALTINDA. LÜTFEN YARDIM EDİN. TÜM KÖY YIKILMIŞ YARDIM EDİN. #deprem"
"deprem","Hala içlerdeyiz duvar üzerimize yıkılacak çıkamıyoruz şarjim az. #deprem"
"deprem","6 kişiyiz oturma odasında her an duvarlar üzerimize düşebilir #deprem"
"deprem","Hayrullah mah sandalzade bulvarı isa apartmanı arkadaşımız ve ailesi enkaz altında yardım edin"
"deprem","Saat 18:36'da Kithira'nın 98 km Güneybatısında, 14 km derinlikte, M5.2 büyüklüğünde bir deprem meydana geldi. Bildirilen bir hasar, yaralanma ya da kayıp bulunmuyor. #deprem"
"deprem","izmir'de çöken binalar olduğu söyleniyor #deprem"
"deprem","Arkadaşlarımın çocukları ile evimdeydik. Sanki bomba patladı. Şükür bir şeyimiz yok. İyi olacağız  #deprem"
"deprem","#DEPREM İzmir-Muğla açıklarında deprem meydana geldi. Geçmiş olsun dileklerimizi iletiyoruz."
"deprem","Manisa Soma'da 4.3 büyüğünde #deprem oldu. İzmir'den de hissedildi. Geçmiş olsun, #manisa"
"deprem","Grup üyemizin arkadaşı: Hatay antakya subaşı mürşit sitesi enkaz altındalar #deprem"
"deprem","Denizli'nin Baklan ilçesinde 6.5 büyüklüğünde #deprem meydana geldi. Geçmiş olsun dileklerimizi iletiyoruz."
"deprem","Çok Geçmiş Olsun. Silivri Açıkları (Marmara Denizi): 4.7 Derinlik: 9.8 km #deprem #istanbul"
"deprem","Ege'de büyük #deprem: Midilli Adası'nda evlerin çatıları çöktü http://bbc.com/turkce/haberler-turkiye-40250585"
"deprem","Allahım sen koru bizi nasıl sallandık #deprem Geçmiş olsun #İzmir"
"deprem","İzmir'in Karaburun ilçesinin açıklarındaki #deprem İzmir, Marmara İstanbul,Çanakkale ve Bursa'da da hissedildi sanırım.Büyük geçmiş olsun"
"deprem","Deprem 6.7 şiddetinde, Gökçeada açıkları.#deprem"
"deprem","Cidden artık korkmaya başladım. Haftalardır beşik gibi sallanıyoruz. Umarım daha büyüğünün öncüleri değildir. #bodrum #deprem"
"deprem","Hayda! Buyuk sallandik!#deprem #beykoz #istanbul"
"deprem","12) Yavuz Selim Mahallesi 627 sokak no:3 Adıyaman / Merkez enkaz altında insanlar var AFAD yokmuş yardım lazım acil!!!! #DEPREMOLDU"
"deprem","Volkan Demirel, gözyaşları içinde deprem için yardım istedi https://haberciadam.com/volkan-demirel-gozyaslari-icinde-deprem-icin-yardim-istedi/"
"deprem","Şanlıurfa'da İpek Yolu Caddesi'ndeki 7 katlı binanın enkazından bir çocuk sağ olarak çıkartıldı #deprem #kahramanmaraş #HAARP #iskenderun Pazarcık"
"deprem","Kandilli rasathanesi kayıtlarında 1964 yılında Kağıthane bölgesinde 4 üzeri deprem olduğunu geçen gün adını hatırlamıyorum bir jeoloji uzmanı açıkladı , hatta1967 de küçük çekmecede bir deprem olduğunu da açıkladı ,"
"deprem","Enkaz altındaki 2 arkadaşımızdan haber aldık sağ olduklarını ve binanın yangın merdiveni tarafında olduklarını söylediler Hatay / Antakya Cumhuriyet mah. Gündüz Cad. Bostan Sk. No 1 yeşilyurt apartmanı lütfen acil şekilde yardım edilmesini talep ediyoruz. Lütfen yardım edin !!!!!"
"deprem","#Deprem Allah'ım içimiz yanıyor,sen yardım et Yarabbim!"
"deprem","#Deprem @AFADBaskanlik #Kahramanmaraşta yaşayan Kahramanmaraş Yönetim Kurulu üyesi hayvansever Semai Tahir Pakyürek ve Seher Pakyürek’e ulaşamıyoruz. İsmetpaşa Caddesi Belli Sitesi 4.kat (Çarşı Doreminin üstü)"
"deprem","MEYDAN MAH. YAŞARDOĞU CADDESİ NO:92 SAHİL APT. B BLOK KAT:1 DAİRE 25 HATAY / İSKENDERUN yardım gitmemiş, bekliyorlar #deprem #ACİL #iskenderun #SONDAKIKA"
"deprem","Cebrail mahallesi cumhuriyet caddesi Cebrail sokak eryetli apartmanı #Hatay Hasan Turan Zarife Turan göçük altındalar ikiside yaşlı ve dışarı çıkamayacak durumdalar @AFADHatay #deprem"
"deprem","Teyzem ve eniştem ses veriyor, kuzenimden ses yok. Enkazı kaldırmak için henüz ulaşan yardım yok. Cumhuriyet Bulvarı, Kiraz Apt (B) - Müftülük karşısı, Merkez, Kahramanmaraş #deprem"
"deprem","Akevler Mahallesi 424.Sokak Melis Apartmanı B Blok ANTAKYA/HATAY NADİRE TÜL ALİ TÜL Bina çökmüş haber alamıyoruz lütfen yardım edin #deprem"
"deprem","Hatay antakya ürgenpaşa mah. battı çıktı kavşağı çıkışı rektörlüğe varmadan Gül apartmanı, yıkılmış lütfen yardım edin ailem orada annem babam kardeşim eşi hiç birine ulaşamıyorum #deprem"
"deprem","Arkadaşlar hala hiçbir yardım gelmedi. Koca bir şehir kaderine terk edilmiş durumda. Annem ve babam enkaz altında, ulaşabilen, birilerini yönlendirebilen varsa lütfen yardım etsin. Cebrail Mah. 1. Kısım Emlak Evler A-3 blok Ahmet Levent Özer - Hatice Özer #antakya #deprem"
"deprem","Trabzon blv maliye lojmanı Boyner karşısındaki apartmanda #KAHRAMANMARAŞ BARIŞ CİN VE AİLESİ ORADA YAŞIYORDU BİNALARI YIKILMIŞ OLABİLİR. LÜTFEN YARDIM GÖNDERİN #MARAŞ ##deprem #ACİL"
"deprem","Kahramanmaraş Göksun Ericek Mahallesi'nde kardeşim Yunus Durdu’nun tüm akrabaları enkaz altında!! #deprem"
"deprem","Adıyaman 30 Ağustos caddesi no 3, Eski Devlet hastanesi acil karşısı üç katlı bina dayım eşi ve çocukları yıkılan bina altında, sesleri geliyormuş ancak ekipler yetersiz olduğundan binada çalışma yokmuş. #deprem"
"deprem","Menderes Mahallesi Trabzon caddesi Ağaoğlu Apartmanı A-B blok’dan kimseyle iletişim kuramıyoruz. Gören, duyan, bilen varsa lütfen iletişime geçsin. #AFAD #deprem"
"deprem","Kahramanmaraş’ın #Avşin ilçesinde bulunan #MasalAvm’de (Vipgros karşısı) göçük altında kalanların bilgisi var. İlgililerin dikkatine!"
"deprem","The Güçlü Bahçe Towers The Cebrail, Sht. Py. Üst. M. Ali Demirbüken Cd. No:2, 31030 Antakya/ Hatay Serife Yardimcioglu, Hanifi Yardimcioglu, ismet Demirkol Enkaz altindadir. #afad #afaddeprem #hatay"
"deprem","Cebrail mahallesi, Fatih caddesi. Özlem apartmanı. İsmi Sevda, saatlerdir göçük altında.@AFADHatay @haluklevent @ahbaphatay"
"deprem","Amcam Ahmet Demir , eşi , 3 çocuğundan saatlerdir enkaz altındalar ve haber alamıyoruz. İslahiye ilçesine hiçbir yardım ekibi gelmedi. Lütfen yardım kuruluşlarını etiketleyerek paylaşalım. Adres: Cevdetpaşa, 68 nolu sk. No:11 27800 İslahiye / Gaziantep"
"deprem","Sevgili Haluk Bey. Antakya Odabaşı Mahallesi kurşunlu sokak migros karşısı apartman yıkılmış. Henüz gelen yok. #deprem"
"deprem","BEBEK VAR VE YAŞIYOR ENKAZ ALTINDA YALVARIRIM BÖLGEDE OLANLAR ACİL ULAŞIN LÜTFEN YEMIN EDSRIM NEFES ALAMIYIRUM Mustafa Kemal mahallesi 546. Sokak 6A blok 1 kat no:4 iskenderun/hatay"
"deprem","Cebrail Mah. Cumhuriyet Cad. Işıl Apt. No: 22 Antakya/Hatay Bu adreste yaşayan arkadaşımız Sevim Toy ve ailesinden haber alamıyoruz. #deprem"
"deprem","Haluk bey Kahramanmaraş Cumhuriyet caddesi Yenişehir mahallesi Kiraz apartmanı B blok Kibar ÖZDEMİR canlı ve kurtarılmayı bekliyor göçük altında… Yeterli yardım gitmiyor. Kızı başka yerde annesine ulaşamıyor annesi yaşlı ve solunum sıkıntısı var ACİL!!!!!"
"deprem","ANTAKYA HATAY Odabaşı mah. 2. cad. Nilüfer apt. Gonca sok Emilya Çekmen (12) , Züleyha Çekmen (41) enkazda Ahmet Köksal 05435963434 Ek ekibe ihtiyaç duyuluyor. Termal kamera, ses dinleme cihazı ve bina çok derine çöktüğü için kalp atışını algılayan hassas cihazına acil ihtiyaç"
"deprem","KAHRAMANMARAŞ. İSMETPAŞA MAH. AZERBAYCAN BULVARI. NO:17 BELLİ APARTMANI. HASAN ÇULLU ASLI ÇULLU MURTAZA ÇULLU ENKAZ ALTINDALAR HABER ALAMIYORUZ"
"deprem","Henüz bu 5 katlı enkaza müdahale eden olmamış.  Lütfen şu adrese ulaşın… Adres: Siteler mahallesi 2024 sokak daire no 17, Mehmet Akif Ersoy ilkokulu batısında Adıyaman / Merkez #deprem"
"deprem","Piri reis mah. Yaşar Doğu cad. No :26 Eda apt. B blok kat:3 daire:7 iskenderun da göçük altındalar #deprem"
"deprem","Arkadaşımız can zümrüt'ten haber alamıyoruz! Hatay antakya general şükrü Mahallesinde gençlik caddesi yaş muratcik apt #hataydeprem #deprem #AFADBASKANLIĞI #DepremDairesi"
"deprem","Hayrullah mah. Malikejder cad. Yağlıcı kardeşler apt. No.23 kat.6 daire12 onikişubat Kahramanmaraş HACI MEVLÜT TATLİYER( ASKER PERSONELİ) ZEYNEP TATLİYER ( HAMİLE) VE 3 YAŞINDA ERKEK ÇOCUĞU VAR 21 SAATTİR ENKAZİN ALTINDALAR HABER ALINAMIYOR YARDIM EDIN"
"deprem","Hasan Karafakı. Depremin ilk anından beri annesiyle göçük altında. HİÇ BİR yardım gelmemiş. Adres: General Şükrü Kanatlı Mh. Yüzbaşı Asım Cd. Malatya apt. SUADIYE KAFENIN USTU HATAY / ANTAKYA"
"deprem","GAZİANTEP/ İSLAHİYE Bahçeli 190.sokak kuzenim enkaz altında hiç bir yardım gelmemiş destek olmanızı rica ederiz kim varsa orada bir çok kişi enkazda kalmış hiç kimse bişey yapamıyor."
"deprem","Mahvolduk nolur yardım edin 3 çocuğuyla enkaz altında teyzem.Ürgenpaşa mah. Şehit Mehmet duran caddesi 32. Sokak fuji asansörleri üstü birlik apartmanı Antakya hatay. Fatma çelikel,Sudenaz Mahmut ve Nihat mert fındık"
"deprem","Ben Gamze yıldırım . Annem ve kardeşim son anda binadan çıkmışlar ama ailenin geri kalanı enlazdaymış . 3 küçük çocuk var içeride . Maraş, Türkoğlu , Hacıbayram Veli caddesi lütfen yardımlarınızı bekliyoruz"
